ID_Processo,Data_Distribuicao,Tipo_Acao,Tempo_Tramitacao_Meses,Tempo_Liquidacao_Meses,Valor_Efetivado_BRL
PRC-202380,2023-10-08,Cível,21,2,102462.26
PRC-200870,2023-10-10,Trabalhista,40,4,80781.14
PRC-200867,2023-10-11,Trabalhista,15,4,51948.28
PRC-202093,2023-10-14,Trabalhista,19,4,55706.92
PRC-201295,2023-10-19,Trabalhista,35,5,63197.56
PRC-201885,2023-10-20,Trabalhista,22,5,53316.52
PRC-202407,2023-10-20,Trabalhista,16,3,47394.41
PRC-201752,2023-10-21,Fraude,28,3,318221.11
PRC-201537,2023-10-21,Trabalhista,16,6,48069.16
PRC-200453,2023-10-22,Cível,34,3,138717.65
PRC-200938,2023-10-23,Fraude,9,6,213460.32
PRC-200315,2023-10-23,Trabalhista,24,3,53508.78
PRC-201478,2023-10-25,Cível,32,3,106533.36
PRC-202068,2023-10-25,Trabalhista,41,3,95264.26
PRC-200717,2023-10-25,Cível,16,2,102528.38
PRC-202270,2023-10-27,Fraude,62,5,452483.12
PRC-201854,2023-10-28,Cível,20,2,68166.78
PRC-202498,2023-10-28,Cível,66,6,160401.29
PRC-202195,2023-10-28,Trabalhista,18,4,62051.83
PRC-200052,2023-11-01,Cível,28,5,147531.35
PRC-201239,2023-11-01,Trabalhista,17,4,56068.77
PRC-200675,2023-11-06,Cível,32,4,130515.48
PRC-201006,2023-11-06,Trabalhista,17,3,76962.33
PRC-202225,2023-11-07,Trabalhista,35,2,69268.73
PRC-200667,2023-11-10,Trabalhista,30,3,80046.08
PRC-200312,2023-11-11,Fraude,46,5,403675.92
PRC-200824,2023-11-14,Trabalhista,35,1,74461.29
PRC-201059,2023-11-14,Trabalhista,22,6,68664.62
PRC-200710,2023-11-15,Cível,30,4,118757.13
PRC-202375,2023-11-15,Trabalhista,34,4,87670.88
PRC-200546,2023-11-16,Fraude,26,2,332232.41
PRC-201506,2023-11-17,Trabalhista,16,2,53871.78
PRC-200362,2023-11-17,Trabalhista,30,5,72746.65
PRC-202124,2023-11-19,Cível,10,1,84726.37
PRC-201051,2023-11-19,Trabalhista,14,4,49697.71
PRC-200202,2023-11-22,Trabalhista,28,4,63386.33
PRC-202382,2023-11-24,Cível,18,2,142815.82
PRC-201080,2023-11-24,Cível,34,1,135813.51
PRC-201071,2023-11-24,Trabalhista,21,5,74681.61
PRC-201197,2023-11-25,Cível,46,4,111175.69
PRC-201907,2023-11-26,Trabalhista,32,7,81285.7
PRC-202463,2023-11-26,Trabalhista,49,5,68327.93
PRC-201330,2023-11-26,Trabalhista,42,4,85338.33
PRC-201730,2023-11-27,Trabalhista,47,5,89843.33
PRC-200714,2023-11-27,Trabalhista,11,4,47634.06
PRC-202120,2023-11-27,Cível,19,5,106918.01
PRC-200464,2023-11-27,Cível,46,8,159614.24
PRC-200062,2023-11-29,Cível,63,5,165648.91
PRC-200194,2023-11-29,Trabalhista,43,2,75298.16
PRC-201353,2023-11-29,Cível,15,3,113929.37
PRC-201786,2023-11-29,Trabalhista,20,6,68186.97
PRC-202437,2023-11-30,Trabalhista,23,6,66041.63
PRC-202122,2023-11-30,Cível,28,5,100706.62
PRC-202393,2023-12-01,Fraude,15,4,347566.59
PRC-201482,2023-12-01,Trabalhista,32,4,83678.41
PRC-202006,2023-12-01,Trabalhista,20,2,57957.59
PRC-200342,2023-12-02,Trabalhista,24,4,60764.82
PRC-201832,2023-12-04,Trabalhista,28,2,58855.79
PRC-200806,2023-12-04,Cível,50,3,153568.48
PRC-200512,2023-12-06,Cível,45,1,141564.49
PRC-200744,2023-12-06,Trabalhista,25,5,77219.02
PRC-201114,2023-12-08,Trabalhista,13,2,66043.6
PRC-201513,2023-12-09,Fraude,32,5,493724.57
PRC-201406,2023-12-10,Cível,24,4,128445.75
PRC-201989,2023-12-10,Cível,29,5,106468.41
PRC-201979,2023-12-11,Cível,30,4,90016.43
PRC-200659,2023-12-11,Trabalhista,34,3,81754.71
PRC-200297,2023-12-13,Trabalhista,23,3,74493.72
PRC-202378,2023-12-13,Trabalhista,44,3,89034.71
PRC-201692,2023-12-13,Trabalhista,50,4,91187.34
PRC-202433,2023-12-14,Trabalhista,25,3,69027.69
PRC-200329,2023-12-17,Trabalhista,12,3,54816.38
PRC-201629,2023-12-17,Trabalhista,14,4,47449.96
PRC-201772,2023-12-19,Cível,22,4,114355.18
PRC-200369,2023-12-20,Fraude,37,4,270887.9
PRC-202132,2023-12-22,Trabalhista,49,2,82105.71
PRC-202261,2023-12-22,Trabalhista,19,4,62536.14
PRC-201958,2023-12-22,Trabalhista,30,2,70563.82
PRC-201606,2023-12-23,Fraude,35,3,427718.07
PRC-202034,2023-12-25,Trabalhista,12,3,80421.13
PRC-201308,2023-12-26,Trabalhista,10,4,49579.59
PRC-200931,2023-12-26,Cível,23,3,106507.53
PRC-201218,2023-12-27,Trabalhista,43,9,87001.71
PRC-200694,2023-12-28,Fraude,43,5,359654.92
PRC-201189,2023-12-28,Cível,48,3,129651.96
PRC-200118,2023-12-29,Cível,14,2,105643.67
